Transecta	Año	Punto	x	y	Sustrato	Hojarasca	Arbt	Arbo	sp	Estado	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	tq_s	tq_a
8	1987	24	46	0	H	2	7.3	4.23	Maqui	Vivo	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
8	1987	25	48	0	T	0	4.88	1.6	Coihue	Seco	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
8	1987	25	48	0	T	0	4.88	1.6	Maqui	Vivo	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
8	1987	26	50	0	T	0.5	5.85	2	Ca?	Vivo	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2
8	1987	27	52	0	H	3	4	2.5	Coihue	Seco	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
8	1987	27	52	0	H	3	4	2.5	Ca?	Vivo	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3
8	1987	28	54	0	H	1	4	3.3	Coihue	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8	1987	28	54	0	H	1	4	3.3	Ca?	Vivo	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	4
8	1987	29	56	0	H	2	6.25	4.5	Coihue	Seco	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
8	1987	29	56	0	H	2	6.25	4.5	Ca?	Vivo	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	4
8	1987	29	56	0	H	2	6.25	4.5	Ca?	Seco	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1
8	1987	30	58	0	H	4	5.3	3.3	Coihue	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8	1987	30	58	0	H	4	5.3	3.3	Maqui	Seco	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
8	1987	30	58	0	H	4	5.3	3.3	Ca?	Seco	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
8	1987	31	60	0	H	3	7.3	2	Coihue	Seco	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3
9	1999	1	0	0	C	1	1.6	NA	Vicia	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	1	0	0	C	1	1.6	NA	Ribes	Vivo	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0
9	1999	2	2	0	C	0	1.1	NA	Compuesta	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	2	2	0	C	0	1.1	NA	Graminea	Seco	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	3	4	0	T	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1999	4	6	0	H	2	1.4	NA	Graminea	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	4	6	0	H	2	1.4	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	4	6	0	H	2	1.4	NA	Maqui	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	4	6	0	H	2	1.4	NA	Ribes	Vivo	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	4	6	0	H	2	1.4	NA	Compuesta	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	5	8	0	H	2	1.6	1.2	Graminea	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	5	8	0	H	2	1.6	1.2	Ribes	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	6	10	0	H	0.5	1	0.8	Laura	Vivo	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
9	1999	6	10	0	H	0.5	1	0.8	Mutisia	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	6	10	0	H	0.5	1	0.8	Mutisia	Seco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	6	10	0	H	0.5	1	0.8	Galium	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	7	12	0	H	1	0.3	0.6	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	7	12	0	H	1	0.3	0.6	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	7	12	0	H	1	0.3	0.6	Galium	Seco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	7	12	0	H	1	0.3	0.6	Galium	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	8	14	0	C	0	0	NA	Geranio	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	8	14	0	C	0	0	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	9	16	0	H	0.5	0	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	10	18	0	H	0.5	0	NA	Compuesta	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	10	18	0	H	0.5	0	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	11	20	0	H	1	0.8	NA	Compuesta	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	11	20	0	H	1	0.8	NA	Compuesta	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	12	22	0	C	0	1	NA	Compuesta	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	12	22	0	C	0	1	NA	Compuesta	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	13	24	0	H	1	1	NA	Galium	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	13	24	0	H	1	1	NA	Galium	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	13	24	0	H	1	1	NA	Ca?	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	13	24	0	H	1	1	NA	Laura	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	14	26	0	H	2	0.75	0.1	Ca?	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	14	26	0	H	2	0.75	0.1	Vicia	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	14	26	0	H	2	0.75	0.1	Coihue	Vivo	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	3	3
9	1999	15	28	0	H	2	0.4	0.6	Graminea	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	15	28	0	H	2	0.4	0.6	Graminea	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	15	28	0	H	2	0.4	0.6	Vicia	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	15	28	0	H	2	0.4	0.6	Coihue	Vivo	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	5	4
9	1999	16	30	0	H	1	0	NA	Galium	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	16	30	0	H	1	0	NA	Galium	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	17	32	0	C	0	0	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	17	32	0	C	0	0	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	18	34	0	C	0.5	1.5	0.4	Vicia	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	18	34	0	C	0.5	1.5	0.4	Maqui	Vivo	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	19	36	0	H	1	2	0.1	Vicia	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	19	36	0	H	1	2	0.1	Maqui	Vivo	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0
9	1999	20	38	0	S	0	0	1.7	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	20	38	0	S	0	0	1.7	Coihue	Vivo	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9	1999	21	40	0	H	2	0	NA	Vicia	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	21	40	0	H	2	0	NA	Ribes	Vivo	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0
9	1999	22	42	0	H	2	2.5	NA	Amancay	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	22	42	0	H	2	2.5	NA	Amancay	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	22	42	0	H	2	2.5	NA	Ribes	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	22	42	0	H	2	2.5	NA	Calafate	Vivo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	23	44	0	H	1	1.1	NA	Graminea	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	23	44	0	H	1	1.1	NA	Graminea	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	23	44	0	H	1	1.1	NA	Geranio	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	24	46	0	R	0	0.35	NA	Graminea	Seco	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
9	1999	25	48	0	R	0	0.26	NA	Graminea	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	26	50	0	R	0	1.3	NA	Graminea	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	27	52	0	H	3	2.6	NA	Graminea	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	27	52	0	H	3	2.6	NA	Graminea	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	27	52	0	H	3	2.6	NA	Geranio	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	27	52	0	H	3	2.6	NA	Calafate	Vivo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	27	52	0	H	3	2.6	NA	Laura	Vivo	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	3	2
9	1999	28	54	0	H	2	1.5	NA	Amancay	Vivo	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0
9	1999	28	54	0	H	2	1.5	NA	Galium	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	28	54	0	H	2	1.5	NA	Galium	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	28	54	0	H	2	1.5	NA	Mutisia	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	28	54	0	H	2	1.5	NA	Ribes	Vivo	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	29	56	0	H	3	2.6	NA	Mutisia	Vivo	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0
9	1999	29	56	0	H	3	2.6	NA	Mutisia	Seco	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9	1999	29	56	0	H	3	2.6	NA	Amancay	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	29	56	0	H	3	2.6	NA	Maiten	Vivo	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
9	1999	30	58	0	H	1	1.3	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	30	58	0	H	1	1.3	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	31	60	0	H	0.5	1.7	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	31	60	0	H	0.5	1.7	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
9	1999	31	60	0	H	0.5	1.7	NA	Ribes	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	1	0	0	H	1	0.6	NA	Maqui	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	1	0	0	H	1	0.6	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	1	0	0	H	1	0.6	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	2	2	0	C	0.5	0.1	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1999	3	4	0	H	0.5	4	3	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	3	4	0	H	0.5	4	3	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	4	6	0	H	1	0	1	Coihue	Vivo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	5	8	0	T	0	1	4	Ca?	Seco	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	6	10	0	H	2	0	NA	Ca?	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	7	12	0	H	2	0.35	NA	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	8	14	0	H	2	2.1	NA	Graminea	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	8	14	0	H	2	2.1	NA	Graminea	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	8	14	0	H	2	2.1	NA	Compuesta	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	8	14	0	H	2	2.1	NA	Ca?	Seco	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
10	1999	9	16	0	H	0.5	0.3	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	9	16	0	H	0.5	0.3	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	9	16	0	H	0.5	0.3	NA	Vicia	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	9	16	0	H	0.5	0.3	NA	Compuesta	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	10	18	0	H	1	0.8	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	10	18	0	H	1	0.8	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	10	18	0	H	1	0.8	NA	Galium	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	10	18	0	H	1	0.8	NA	Mutisia	Vivo	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10	1999	11	20	0	H	2	3.5	NA	Graminea	Vivo	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10	1999	11	20	0	H	2	3.5	NA	Graminea	Seco	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10	1999	11	20	0	H	2	3.5	NA	Vicia	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	11	20	0	H	2	3.5	NA	Compuesta	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	11	20	0	H	2	3.5	NA	Ca?	Seco	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2
10	1999	12	22	0	T	0	1.3	NA	Amancay	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	12	22	0	T	0	1.3	NA	Vicia	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	12	22	0	T	0	1.3	NA	Compuesta	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	13	24	0	V	0	0.6	NA	Tara0acum	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	13	24	0	V	0	0.6	NA	Vicia	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	14	26	0	H	1	3	NA	Amancay	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	14	26	0	H	1	3	NA	Galium	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	15	28	0	H	3	3	NA	Ca?	Seco	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1
10	1999	15	28	0	H	3	3	NA	Vicia	Vivo	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0
10	1999	15	28	0	H	3	3	NA	Mutisia	Vivo	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	16	30	0	V	0	2	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	16	30	0	V	0	2	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	16	30	0	V	0	2	NA	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	16	30	0	V	0	2	NA	Vicia	Vivo	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10	1999	16	30	0	V	0	2	NA	Ca?	Vivo	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0
10	1999	17	32	0	H	1	0.9	0.8	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	17	32	0	H	1	0.9	0.8	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	17	32	0	H	1	0.9	0.8	Ribes	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	17	32	0	H	1	0.9	0.8	Coihue	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	18	34	0	H	2	0.5	0.1	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	18	34	0	H	2	0.5	0.1	Galium	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	18	34	0	H	2	0.5	0.1	Galium	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	18	34	0	H	2	0.5	0.1	Mutisia	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	18	34	0	H	2	0.5	0.1	Coihue	Vivo	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	5	6
10	1999	19	36	0	T	0	0	NA	Compuesta	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	20	38	0	V	0	1	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	20	38	0	V	0	1	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	20	38	0	V	0	1	NA	Ribes	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	21	40	0	H	1	1.1	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	21	40	0	H	1	1.1	NA	Ribes	Vivo	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	22	42	0	H	1	2	NA	Graminea	Seco	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0
10	1999	23	44	0	H	2	2	NA	Amancay	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	23	44	0	H	2	2	NA	Vicia	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	23	44	0	H	2	2	NA	Mutisia	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	23	44	0	H	2	2	NA	Ribes	Vivo	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	23	44	0	H	2	2	NA	Ca?	Seco	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0
10	1999	24	46	0	H	2	1	NA	Ca?	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	25	48	0	H	2	1.1	NA	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	25	48	0	H	2	1.1	NA	Vicia	Vivo	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
10	1999	25	48	0	H	2	1.1	NA	Ca?	Seco	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	26	50	0	H	1	1.3	NA	Compuesta	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	27	52	0	H	0.5	0.6	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	27	52	0	H	0.5	0.6	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	27	52	0	H	0.5	0.6	NA	Compuesta	Vivo	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	28	54	0	H	1	0.3	1.3	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	28	54	0	H	1	0.3	1.3	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	29	56	0	V	0	0.3	1.5	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	29	56	0	V	0	0.3	1.5	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	29	56	0	V	0	0.3	1.5	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	30	58	0	H	0.5	2	0.8	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	30	58	0	H	0.5	2	0.8	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	30	58	0	H	0.5	2	0.8	Compuesta	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	30	58	0	H	0.5	2	0.8	Ribes	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	31	60	0	H	1	2.3	NA	Graminea	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	31	60	0	H	1	2.3	NA	Graminea	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
10	1999	31	60	0	H	1	2.3	NA	Compuesta	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10	1999	31	60	0	H	1	2.3	NA	Ribes	Vivo	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	3	1
11	2002	1	0	0	H	0.3	2.46	NA	Ca?	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	1	0	0	H	0.3	2.46	NA	Michay	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	2	2	0	H	0.2	2.4	NA	Ca?	Vivo	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6	0
11	2002	2	2	0	H	0.2	2.4	NA	Michay	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	3	4	0	H	0.5	1.75	NA	Ca?	Seco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	3	4	0	H	0.5	1.75	NA	Michay	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	3	4	0	H	0.5	1.75	NA	Ca?	Vivo	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0
11	2002	4	6	0	H	0.3	3	NA	Ca?	Vivo	0	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	5	3
11	2002	5	8	0	M	0	4.3	NA	Ca?	Vivo	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	6	7
11	2002	6	10	0	H	0.3	2.53	NA	Coihue	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	6	10	0	H	0.3	2.53	NA	Ca?	Seco	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	6	10	0	H	0.3	2.53	NA	Ca?	Vivo	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	4	1
11	2002	7	12	0	H	1	4	NA	Coihue	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	7	12	0	H	1	4	NA	Ca?	Vivo	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	2
11	2002	7	12	0	H	1	4	NA	Ca?	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	8	14	0	H	0.3	2.89	NA	Ca?	Vivo	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0
11	2002	8	14	0	H	0.3	2.89	NA	azaralanceolata	Seco	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	9	16	0	H	0.3	5	NA	Corcol?	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	9	16	0	H	0.3	5	NA	saucodiablo	Vivo	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	9	16	0	H	0.3	5	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2002	9	16	0	H	0.3	5	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	3
11	2002	10	18	0	S	0	4	NA	Coihue	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	10	18	0	S	0	4	NA	Michay	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	10	18	0	S	0	4	NA	Ca?	Vivo	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	2
11	2002	11	20	0	H	0.5	1.75	NA	Ca?	Seco	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0
